General Modality,Dataset Type,Technique,Virus Spread (if applicable),Imaging Modality,Atlas Aligned,Species,Genotype,Brain Regions,Number of SWC files,URL,BIL directory,BIL UUID,Metadata version,Project,Contributor Name,Affiliation,Grant number,NCBI taxonomy,Sample local ID,Title,Abstract
cell morphology,,Patch-seq,,Patch-seq,,human,"culture, enhancer AAV",AOrG,,https://download.brainimagelibrary.org/dd/90/dd90893e7193151f/1069007585,/bil/data/dd/90/dd90893e7193151f/1069007585,dd90893e7193151f,2,U01 Lein,"Lein, Ed",Allen Institute for Brain Science,1-U01-MH114812-01,NCBI:txid9606,1069007585,"Neuron Morphology data in tiff stack format from Patch-seq experiments in human neocortex, Cell ID 1069007585","Human neocortical neurons display diverse morphology, physiology and gene expression profiles. We use a method called Patch-seq, where these three data modalities are assayed simultaneously from the same neuron, to understand how the genetic profile of human neocortical neuron types corresponds to their morphological and electrophysiological phenotypes. This collection may contain image stacks (TIFF), reconstruction files in image space (.swc, Âµm), a transformed file (.swc, Âµm) oriented so that the y axis extends vertically towards the pia surface, and a marker file (.marker, Âµm) indicating nodes where dendrites were truncated (10), reconstruction was not continued (20), or surface of tissue was closest to soma (30)."
cell morphology,,Patch-seq,,Patch-seq,,human,"culture, enhancer AAV",AOrG,,https://download.brainimagelibrary.org/dd/90/dd90893e7193151f/967540207,/bil/data/dd/90/dd90893e7193151f/967540207,dd90893e7193151f,2,U01 Lein,"Lein, Ed",Allen Institute for Brain Science,1-U01-MH114812-01,NCBI:txid9606,967540207,"Neuron Morphology data in tiff stack format from Patch-seq experiments in human neocortex, Cell ID 967540207","Human neocortical neurons display diverse morphology, physiology and gene expression profiles. We use a method called Patch-seq, where these three data modalities are assayed simultaneously from the same neuron, to understand how the genetic profile of human neocortical neuron types corresponds to their morphological and electrophysiological phenotypes. This collection may contain image stacks (TIFF), reconstruction files in image space (.swc, Âµm), a transformed file (.swc, Âµm) oriented so that the y axis extends vertically towards the pia surface, and a marker file (.marker, Âµm) indicating nodes where dendrites were truncated (10), reconstruction was not continued (20), or surface of tissue was closest to soma (30)."
cell morphology,,Patch-seq,,Patch-seq,,human,"culture, enhancer AAV",AOrG,,https://download.brainimagelibrary.org/dd/90/dd90893e7193151f/967660592,/bil/data/dd/90/dd90893e7193151f/967660592,dd90893e7193151f,2,U01 Lein,"Lein, Ed",Allen Institute for Brain Science,1-U01-MH114812-01,NCBI:txid9606,967660592,"Neuron Morphology data in tiff stack format from Patch-seq experiments in human neocortex, Cell ID 967660592","Human neocortical neurons display diverse morphology, physiology and gene expression profiles. We use a method called Patch-seq, where these three data modalities are assayed simultaneously from the same neuron, to understand how the genetic profile of human neocortical neuron types corresponds to their morphological and electrophysiological phenotypes. This collection may contain image stacks (TIFF), reconstruction files in image space (.swc, Âµm), a transformed file (.swc, Âµm) oriented so that the y axis extends vertically towards the pia surface, and a marker file (.marker, Âµm) indicating nodes where dendrites were truncated (10), reconstruction was not continued (20), or surface of tissue was closest to soma (30)."
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Slc32a1-IRES-Cre,APN Anterior pretectal nucleus,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500370512/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500370512/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,673731227,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Slc32a1-IRES-Cre,APN Anterior pretectal nucleus,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500370762/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500370762/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,660779120,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,anterograde tracing,Anterograde,,TRUE,mouse,C57Bl6,ARH/VMH:COApm:MEAav,,https://download.brainimagelibrary.org/82/e9/82e9592c90c456ef/1U01MH114829-01/SW190225-02A/,/bil/data/82/e9/82e9592c90c456ef/1U01MH114829-01/SW190225-02A/,82e9592c90c456ef,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW190225-02A,2019 Q2 U01 Dong Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent labeled Tiff images.
connectivity,Tracer Injected,anterograde tracing,Anterograde,,TRUE,mouse,C57Bl6,AUDd:MOp:PTLp,,https://download.brainimagelibrary.org/82/e9/82e9592c90c456ef/1U01MH114829-01/SW181212-01A/,/bil/data/82/e9/82e9592c90c456ef/1U01MH114829-01/SW181212-01A/,82e9592c90c456ef,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW181212-01A,2019 Q2 U01 Dong Level 2 Mini Atlas Data Upload,Level 2 -- Registered fluorescent labeled Tiff images.
spatial transcriptomics,Cell Density,BARseq,,,,mouse,Strain_Name=C57Bl6/Agouti/Swiss,Auditory cortex,,https://download.brainimagelibrary.org/06/35/0635a0b3b0954c7e/20190807cdh_exp_with_3_genes/,/bil/data/06/35/0635a0b3b0954c7e/20190807cdh_exp_with_3_genes/,0635a0b3b0954c7e,1,U19 Huang,Xiaoyin Chen,Cold Spring Harbor Laboratory,5-U19-MH114821-01,NCBI:txid10090,XC-wt1,Correlated gene expression and projection mapping in M1 and A1 using BARseq,Proof of principle in situ sequencing of endogenous genes and correlation of gene expression to projection mapping in M1 and A1 using BARseq
spatial transcriptomics,Cell Density,BARseq,,,,mouse,Strain_Name=C57Bl6/Agouti/Swiss,Auditory cortex,,https://download.brainimagelibrary.org/06/35/0635a0b3b0954c7e/20190814cadherinsandbarcode/,/bil/data/06/35/0635a0b3b0954c7e/20190814cadherinsandbarcode/,0635a0b3b0954c7e,1,U19 Huang,Xiaoyin Chen,Cold Spring Harbor Laboratory,5-U19-MH114821-01,NCBI:txid10090,XC95,Correlated gene expression and projection mapping in M1 and A1 using BARseq,Proof of principle in situ sequencing of endogenous genes and correlation of gene expression to projection mapping in M1 and A1 using BARseq
spatial transcriptomics,Cell Density,BARseq,,,,mouse,Strain_Name=C57Bl6/Agouti/Swiss,Auditory cortex,,https://download.brainimagelibrary.org/06/35/0635a0b3b0954c7e/20190916barseq_sample_2/,/bil/data/06/35/0635a0b3b0954c7e/20190916barseq_sample_2/,0635a0b3b0954c7e,1,U19 Huang,Xiaoyin Chen,Cold Spring Harbor Laboratory,5-U19-MH114821-01,NCBI:txid10090,XC97,Correlated gene expression and projection mapping in M1 and A1 using BARseq,Proof of principle in situ sequencing of endogenous genes and correlation of gene expression to projection mapping in M1 and A1 using BARseq
population imaging,Cell Density,STPT,,STPT,,mouse,NA,AUDp,,https://download.brainimagelibrary.org/87/8c/878c234a77272f85/190225_JH_HK0109_Fezf2LSLflp_AUDp_A1_female_processed/,/bil/data/87/8c/878c234a77272f85/190225_JH_HK0109_Fezf2LSLflp_AUDp_A1_female_processed/,878c234a77272f85,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,190225_JH_HK0109_FezF2LSLflp_AUDp_A1_female,190225_JH_HK0109_FezF2LSLflp_AUDp_A1_female,Huang U19
population imaging,Cell Density,STPT,,STPT,,mouse,NA,AUDp,,https://download.brainimagelibrary.org/9d/c7/9dc7eb075dc9e3a1/190320_JH_HK0122_PlexinD1LSLflp_AUD_A1_male_processed/,/bil/data/9d/c7/9dc7eb075dc9e3a1/190320_JH_HK0122_PlexinD1LSLflp_AUD_A1_male_processed/,9dc7eb075dc9e3a1,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,190320_JH_HK0122_PlexinD1LSLflp_AUD_A1_male,190320_JH_HK0122_PlexinD1LSLflp_AUD_A1_male,Huang U19
population imaging,Cell Density,STPT,,STPT,,mouse,NA,AUDp,,https://download.brainimagelibrary.org/e1/74/e174f5232b856887/190118_JH_HK0084_Tle4LSLflp_AUDp_A1_male_processed/,/bil/data/e1/74/e174f5232b856887/190118_JH_HK0084_Tle4LSLflp_AUDp_A1_male_processed/,e174f5232b856887,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,190118_JH_HK0084_Tle4LSLflp_AUDp_A1_male,190118_JH_HK0084_Tle4LSLflp_AUDp_A1_male,Huang U19
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Vip-IRES-Cre,AUDp Primary auditory area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500369802/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500369802/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,666830163,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Nr5a1-Cre,AUDp Primary auditory area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500369943/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500369943/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,668795118,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Ntsr1-Cre_GN220,AUDp Primary auditory area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500370844/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500370844/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,660581644,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Scnn1a-Tg3-Cre,AUDp Primary auditory area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500371183/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500371183/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,666691196,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Sim1-Cre_KJ18,AUDp Primary auditory area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500371769/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500371769/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,660776295,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Sim1-Cre_KJ18,AUDp Primary auditory area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500371984/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500371984/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,681490628,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Sst-IRES-Cre,AUDp Primary auditory area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500372194/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500372194/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,662668960,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,transsynaptic,,STPT,,mouse,Cux2-IRES-Cre,AUDp Primary auditory area,,https://download.brainimagelibrary.org/74/02/7402741313727c9b/tissuecyte_data/0500372519/,/bil/data/74/02/7402741313727c9b/tissuecyte_data/0500372519/,7402741313727c9b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,671539467,AI_transsynaptic_September_2018_a,53 trans-synaptic two-photon serial tomography Mouse coronal image data sets
cell morphology,Morphology,fMOST; neuron morphology reconstruction,,fMOST,,mouse,Fezf2-2A-CreER*LSL-Flpo,AUDpo,20,https://download.brainimagelibrary.org/3a/c1/3ac1bdc022d0da78/201716-20,/bil/data/3a/c1/3ac1bdc022d0da78/201716-20,3ac1bdc022d0da78,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,201716,Huang U19 fMOST cell reconstructions,These are 662 cell reconstructions in .swc format derived from 47 mouse brains. These were reconstructed at HUST and submitted by the Huang Lab.
cell morphology,Morphology,fMOST; neuron morphology reconstruction,,fMOST,,mouse,Fezf2-creER+LSL-flp,AUDpo,28,https://download.brainimagelibrary.org/3a/c1/3ac1bdc022d0da78/201720-28,/bil/data/3a/c1/3ac1bdc022d0da78/201720-28,3ac1bdc022d0da78,1,U19 Huang,Z. Josh Huang,Cold Spring Harbor Laboratory,1-U19-MH114821-01,NCBI:txid10090,201720,Huang U19 fMOST cell reconstructions,These are 662 cell reconstructions in .swc format derived from 47 mouse brains. These were reconstructed at HUST and submitted by the Huang Lab.
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,C57BL/6J;Sepw1-Cre_NP39;,AUDpo,,https://download.brainimagelibrary.org/17/28/1728aaa5a67cb758/0539056902/,/bil/data/17/28/1728aaa5a67cb758/0539056902/,1728aaa5a67cb758,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_780717156,AI_transsynaptic_June_2019,23 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,C57BL/6J;Scnn1a-Tg3-Cre;,AUDpo,,https://download.brainimagelibrary.org/17/28/1728aaa5a67cb758/0539057684/,/bil/data/17/28/1728aaa5a67cb758/0539057684/,1728aaa5a67cb758,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_810584348,AI_transsynaptic_June_2019,23 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,C57BL/6J;Nr5a1-Cre;,AUDpo,,https://download.brainimagelibrary.org/17/28/1728aaa5a67cb758/0539057777/,/bil/data/17/28/1728aaa5a67cb758/0539057777/,1728aaa5a67cb758,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_807456991,AI_transsynaptic_June_2019,23 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,C57BL/6J;Ntsr1-Cre_GN220;,AUDpo,,https://download.brainimagelibrary.org/17/28/1728aaa5a67cb758/0539059486/,/bil/data/17/28/1728aaa5a67cb758/0539059486/,1728aaa5a67cb758,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_811319588,AI_transsynaptic_June_2019,23 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,C57BL/6J;Sepw1-Cre_NP39;,AUDpo,,https://download.brainimagelibrary.org/17/28/1728aaa5a67cb758/0539061318/,/bil/data/17/28/1728aaa5a67cb758/0539061318/,1728aaa5a67cb758,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_780677100,AI_transsynaptic_June_2019,23 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,C57BL/6J;Scnn1a-Tg3-Cre;,AUDpo,,https://download.brainimagelibrary.org/17/28/1728aaa5a67cb758/0539061640/,/bil/data/17/28/1728aaa5a67cb758/0539061640/,1728aaa5a67cb758,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_810584340,AI_transsynaptic_June_2019,23 trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,A930038C07Rik-Tg1-Cre/wt,AUDpo Posterior auditory area,,https://download.brainimagelibrary.org/ec/80/ec8077684d25fc8b/0539059242,/bil/data/ec/80/ec8077684d25fc8b/0539059242,ec8077684d25fc8b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_807319331,AI_transsynaptic_September_2019,trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,Sst-IRES-Cre/wt,AUDpo Posterior auditory area,,https://download.brainimagelibrary.org/ec/80/ec8077684d25fc8b/0539060234,/bil/data/ec/80/ec8077684d25fc8b/0539060234,ec8077684d25fc8b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_813702626,AI_transsynaptic_September_2019,trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,Vip-IRES-Cre/wt,AUDpo Posterior auditory area,,https://download.brainimagelibrary.org/ec/80/ec8077684d25fc8b/0539060537,/bil/data/ec/80/ec8077684d25fc8b/0539060537,ec8077684d25fc8b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_807243922,AI_transsynaptic_September_2019,trans-synaptic two-photon serial tomography Mouse coronal image data sets
connectivity,,NA,,,,mouse,C57Bl6,AUDv:AUDp:AUDp,,https://download.brainimagelibrary.org/82/19/82197a758a3b87d2/1U19MH114821-01/SW190315-09A/,/bil/data/82/19/82197a758a3b87d2/1U19MH114821-01/SW190315-09A/,82197a758a3b87d2,1,U19 Huang,"Dong, Hongwei","University of California, Los Angeles",1-U19-MH114821-01,NCBI:txid10090,SW190315-09,2021 Q4 U19 Huang Level 1 Mini Atlas Data Upload,Level 1 -- Raw Split Channel TIFF Images
connectivity,Tracer Injected,retrograde tracing,Retrograde,,TRUE,mouse,NA,BA:CPc.dm:fail:PL,,https://download.brainimagelibrary.org/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180926-02A/,/bil/data/e8/20/e820c8267a0cbedb/2018Q4_U01/SW180926-02A/,e820c8267a0cbedb,1,U01 Dong,"Dong, Hongwei",University of Southern California,1-U01-MH114829-01,NCBI:txid10090,SW180926-02A,2018 Q4 U01 Mini Atlas Data Upload,A collection Level 2 (i.e. registered) mouse brain light microscopy section images for the U01.
histology imaging,,histology,,Histology,,mouse,None,Barrington's nucleus,,https://download.brainimagelibrary.org/18/a7/18a7be960ea940f8/pRF1MOUSEsMMrBiM024d210604tNISSLn5/,/bil/data/18/a7/18a7be960ea940f8/pRF1MOUSEsMMrBiM024d210604tNISSLn5/,18a7be960ea940f8,1,RF1 Macosko,Evan Macosko,Broad Institute,1-RF1-MH124598-01,NCBI:txid10090,pRF1MOUSEsMMrBiM024d210604tNISSLn5,macosko_mouse_slideseq_histologydataset_2021Q3,"This collection contains histology images of the mouse: [sample_id: pRF1MOUSEsMMrCBrMYiM024d210604tNISSLn1; Corresponding slide-seq sample: pRF1MOUSEsMMrCBrMYiM024d210401tSLIDESEQnPuck_210203_15; Total number sets: 6], [sample_id: pRF1MOUSEsMMrCBrBSiM025d210610tNISSLn2; Corresponding slide-seq sample: pRF1MOUSEsMMrCBrBSiM025d210517tSLIDESEQnPuck_210203_04; Total number sets: 6], [sample_id: pRF1MOUSEsMMrCBrMYiM024d210604tNISSLn3; Corresponding slide-seq sample: pRF1MOUSEsMMrCBrMYiM024d210401tSLIDESEQnPuck_210203_13; Total number sets: 6], [sample_id: pRF1MOUSEsMMrCBrMYiM024d210604tNISSLn4; Corresponding slide-seq sample: pRF1MOUSEsMMrCBrMYiM024d210401tSLIDESEQnPuck_210203_14; Total number sets: 6], [sample_id: pRF1MOUSEsMMrBiM024d210604tNISSLn5; Corresponding slide-seq sample: pRF1MOUSEsMMrBiM024d210517tSLIDESEQnPuck_210203_18; Total number sets: 6], [sample_id: pRF1MOUSEsMMrHIPiF023d210610tNISSLn6; Corresponding slide-seq sample: pRF1MOUSEsMMrHIPiF023d210616tSLIDESEQnPuck_210416_01; Total number sets: 6]"
connectivity,Tracer Injected,retrograde transsynaptic tracing,Retrograde,STPT,,mouse,Dlg3-Cre_KG118/wt,BLA Basolateral amygdalar nucleus,,https://download.brainimagelibrary.org/ec/80/ec8077684d25fc8b/0539058549,/bil/data/ec/80/ec8077684d25fc8b/0539058549,ec8077684d25fc8b,1,U19 Zeng,"Zeng, Hongkui",Allen Institute for Brain Science,1-U19-MH114830-01,NCBI:txid10090,AIBS_817054887,AI_transsynaptic_September_2019,trans-synaptic two-photon serial tomography Mouse coronal image data sets
